5749FF186BDCDE110BF772A45A41BD69,B381B4149503A7448963CF9AA2B66202,VTS,2013-01-11 20:24:00,CRD,12,0.5,0.5,2.5,0,15.5
FDC45963A4632CD5C4E187DF13579F5E,1FC4F3F7A20FFF262262B7521364F194,VTS,2013-01-04 09:04:00,CRD,11.5,0,0.5,2.3,0,14.3
39B180883F34A2317D99BC11A8142664,DAE23EC9ECB04B5A6D803915839B21F4,VTS,2013-01-12 23:54:00,CRD,9,0.5,0.5,2.85,0,12.85
533D07E8C2319EEDB637B0037ECA0E50,DD7BEDC494A9D884C470944160A7A4AF,VTS,2013-01-28 17:46:00,CRD,7.5,1,0.5,2.12,0,11.12
6A45AED7568412058122223C4D7484A8,E0D16045589AB138352A0185FC21FBFC,VTS,2013-01-05 19:29:00,CSH,6,0,0.5,0,0,6.5
D46130EEE58952844E13AE96E6A44362,382CE464C56018ADE8D30C6CD7035C0F,VTS,2013-01-24 07:49:00,CSH,5,0,0.5,0,0,5.5
011D4D788982F461B5CEC68008AD5D10,66C0E1C50723FE0874DECD4D0AFA939D,VTS,2013-01-28 06:18:00,CSH,5,0,0.5,0,0,5.5
181B7B64430C1F8DE794DC500E17E390,CC69551223137145E2672954B584C178,VTS,2013-01-04 09:33:00,CSH,4,0,0.5,0,0,4.5
2528C00729BDD4E82E25CF14999F3C4C,D3D2EC03C378654AEFC620518086596F,VTS,2013-01-03 16:28:00,CRD,10,1,0.5,2.2,0,13.7
4DA24F216044FC5CD46AA081A9B6B455,704A570E66ABB194159C1F653503D454,CMT,2013-01-05 16:12:59,CSH,20.5,0,0.5,0,0,21
509E09CBF7AF440744094031A0995125,2EB2D34648059026B65C1227934DDB23,VTS,2013-01-08 21:02:00,CSH,19.5,0.5,0.5,0,0,20.5
954B5087F42457DF7E6B412DB3871981,6EC7259BD61399EAD7F5C930C2445C9C,CMT,2013-01-28 10:04:32,CSH,10,0,0.5,0,0,10.5
CE8E639180CE24EAAF7007A696B90AE2,91C674AE0E7E03EEF3C6A4F43E78A7C4,VTS,2013-01-06 20:51:00,CRD,13.5,0.5,0.5,1.5,0,16
BC465294FBE9A413DE44957D15D2E97E,14B0AD4B70E0BE8DC7E269BF12D61496,CMT,2013-01-13 15:20:26,CSH,5,0,0.5,0,0,5.5
4F9B5CF4F0FC8835DF81B36E978A6D52,B3DA96050527B664CCE47F345E3F78CB,VTS,2013-01-19 17:26:00,CRD,5.5,0,0.5,1.65,0,7.65
DD201ED470BCF3F7E08D5AA473FF0DC8,64E1F2D6155884A0D6A64BED58AC33A5,VTS,2013-01-25 23:48:00,CSH,17.5,0.5,0.5,0,0,18.5
B293D6A8A232BE1C6D6A3E094BC50B51,867C930CE26F46DEFCD4E24AB1CFAF84,VTS,2013-01-03 19:57:00,CSH,6.5,1,0.5,0,0,8
985B108592298146B718D7E649A221AA,0663ACE894976D2596F148EB20A4B6D4,CMT,2013-01-09 12:51:19,CRD,6,0,0.5,1.95,0,8.45
BA9A44E7C08BC64EB007B6DA556B14AC,A244A58A3BE947CDCAA81F603400D74F,CMT,2013-01-12 23:03:14,CSH,15,0.5,0.5,0,0,16
4DA24F216044FC5CD46AA081A9B6B455,704A570E66ABB194159C1F653503D454,CMT,2013-01-17 22:26:47,CRD,21.5,0.5,0.5,5.62,0,28.12
291CFF667EFD03442CB4BE61571E351B,C330F8032714E42319EDBFEB232CC60B,CMT,2013-01-22 12:50:03,CRD,4,0,0.5,1.1,0,5.6
065E80E7565ADAEF681AAA0EFE53806A,42F05608CD5B1285743C95124D1AECB6,CMT,2013-01-25 00:00:28,CRD,19.5,0.5,0.5,5.1,0,25.6
4BAC2FBB8579978026CF09E4AC3C101D,5D7AC67A33FC4F1B593A0AB418416674,VTS,2013-01-29 09:34:00,CRD,7.5,0,0.5,1,0,9
5C9341B6F3123C0F8DFDE4A68FF2251A,98587D998CB5E850F123340DE585915A,CMT,2013-01-02 10:43:25,CSH,8,0,0.5,0,0,8.5
87235EDA24D51241C32AFA224CAC9820,F230EEF19305FE3B75CA27C82985C2A6,CMT,2013-01-07 16:22:11,CRD,5,1,0.5,1,0,7.5
198CE3EF5EE01960EE8CEB9CF9D1B0E1,BF3544AD02805D369B57E19060DE1C6E,VTS,2013-01-15 20:24:00,CSH,6.5,0.5,0.5,0,0,7.5
D963CBA95EBF390B8ED932C3ACBBCE6D,5E06E7BCF72787829DDFDC5B8ACA69AB,VTS,2013-01-14 22:26:00,CSH,10,0.5,0.5,0,0,11
6BC737619B63902C15BA05D25E9D0436,D025569D385FEAB3E1D6203F080A6AE9,CMT,2013-01-16 10:54:10,CRD,10.5,0,0.5,1.5,0,12.5
0EB29F048D86E991B57979BEBFF4861B,C511C4E80D3BF3AF3AA4709F34E2C714,VTS,2013-01-10 10:38:00,CRD,34,0,0.5,5,4.8,44.3
E2CC5FA2202857AA5DB6D7523E962306,B8EE3C99545422F8FC0EB1EA892F9E13,VTS,2013-01-09 21:13:00,CSH,7.5,0.5,0.5,0,0,8.5
8381F41A82DF98AA7CE913F3229AB7F6,3C8F345D592A20D2EB34EE331573ABD5,VTS,2013-01-01 18:27:00,CSH,10,0,0.5,0,0,10.5
A977D837D54F55D89690F2F9ED2F29AD,BD88C288BE7C71CB400CFC9CAA2A65DC,CMT,2013-01-21 05:56:03,CRD,5.5,0.5,0.5,1.3,0,7.8
EB22735E26CA9FDF107D0D74EF6F0643,CD0E69A488AA91A45B484F7A6D9712A9,CMT,2013-01-05 18:05:22,CSH,7.5,0,0.5,0,0,8
52BC28EAABDDC48741F825000D738850,9C7B39AABF0FA3B5B80A8B2D0914CE91,CMT,2013-01-16 16:52:30,CSH,10.5,1,0.5,0,0,12
5F799475358AF4726C2178539F24A91C,8CA0849388C6F938FA6CFD764C6C307A,CMT,2013-01-29 09:31:13,CRD,12.5,0,0.5,2.6,0,15.6
A9EE10D17ECCC8703A80105078056177,5500334F780132AC7D883F01F869212E,CMT,2013-01-30 16:05:37,CSH,6.5,1,0.5,0,0,8
8E7C7D576B7FCB2729FAB88339276CA5,A6E7D1269F65F70AD78CD121DF79E3DB,VTS,2013-01-02 16:45:00,CSH,5,1,0.5,0,0,6.5
453B4DFA908932D761EF47FE919CDD72,0ADF0006BA2867049C6CEE89F1257E9A,CMT,2013-01-31 08:40:20,CSH,8.5,0,0.5,0,0,9
F20EEA0E7DC58BC93D6D7484E3D51FB2,415225A7FEF4B10439FECE4CDD4CCADD,CMT,2013-01-11 13:42:41,CSH,16.5,0,0.5,0,0,17
4116AF7534A62DF93DAC80A4B022EB09,5BF78682B8F7D9DB5CDA119398398FCF,CMT,2013-01-13 07:21:41,CRD,12.5,0,0.5,2.6,0,15.6
1E3DCE9A77361F27FE2EB416821B094E,8420618DFCB7F9C9AA69A41F38196250,CMT,2013-01-13 17:51:09,CRD,8,0,0.5,2.5,0,11
1F6D78DD37632C4E0F5F826DA5B674FE,16EC6E429E3072CB9722F02383767B62,CMT,2013-01-15 05:58:51,CRD,8,0.5,0.5,1.8,0,10.8
026C5D4AD0E6EFC62E18C0F3F8F92319,820E2354274B419DBAD451E8E3E70881,CMT,2013-01-04 20:15:18,CSH,5.5,0.5,0.5,0,0,6.5
AAD110325A0A9A7EDA73121B7EA16DDD,856107C44289EA2EA53B878016C79BE0,CMT,2013-01-04 01:43:04,CSH,16,0.5,0.5,0,0,17
F75E410DF8E057156EB94860BC99B565,14C26C4766A29026EC5B8CAB8D66DAF2,VTS,2013-01-30 21:22:00,CRD,25.5,0.5,0.5,5.2,0,31.7
2F2D6ECCDC211F02DBD4A98DCC0DB8B9,380AE8DCD460D1AAC7E62CBFD94BA307,VTS,2013-01-24 14:23:00,CRD,8.5,0,0.5,1.7,0,10.7
A0EB8461EF49D88F2282E4D5C396D8F5,A97AFD12E9575C250388D573C3EE6282,CMT,2013-01-22 08:08:14,CRD,9,0,0.5,1.9,0,11.4
9056E194B6A1B8087F11F9FC399C3517,72BAF8C2F5D522C757534928B30E9CB0,CMT,2013-01-25 09:53:09,CRD,19,0,0.5,2,0,21.5
4D71F9ADB6BAC16A9D7CE11E701D8B76,3E1F11C3DE95BDFF94C3822F001366BE,CMT,2013-01-02 14:54:32,CRD,8,0,0.5,1.5,0,10
7676A90A01C43B5355E4C85E68B7ED99,421C3BD8D10246A8842DE586CA10599C,CMT,2013-01-26 17:33:41,CRD,9.5,0,0.5,2.5,0,12.5
78B1628412F2BC86FDB761D5F8655307,8B10E1B395C43233830A8DAC7C30D133,VTS,2013-01-09 15:06:00,CSH,4,0,0.5,0,0,4.5
C49D473BFF66F1393DD82091A69FBC49,381D52F003055FC7F4044FB354AFDD23,CMT,2013-01-19 23:35:27,CRD,14,0.5,0.5,3,0,18
0B62C73FEEFF9086CDEA85C8DF85A06D,F468E4F4644629E2AD13E967F031E38C,CMT,2013-01-09 16:36:39,CSH,4.5,1,0.5,0,0,6
9D00885D2304874EFB6F7A2070986452,D81A6CA1444691405A10CF5487F7E80C,CMT,2013-01-02 13:01:18,CRD,10,0,0.5,2.1,0,12.6
82E9CB5B7B604F1788B6A883BCEC5918,3FA2A4338FE1A7FCC2F0F742A87DAF66,VTS,2013-01-13 22:47:00,CRD,27,0.5,0.5,5.5,0,33.5
8B993D288845C15C7E72BDB02660E616,FDFBC8825ED750BE18B0AA3E0466D2BE,CMT,2013-01-31 14:45:35,CRD,7,0,0.5,1,0,8.5
D8C67888B1DA5A1355613F4480187FB5,ED0D561BB23D18DA5923F73A2E9DE15E,CMT,2013-01-15 20:23:22,CRD,11,0.5,0.5,1,0,13
FBAE44EAB60877770A28A57BA2C6C8E8,CF68F7A161E00C695A31CA84EBF34F90,VTS,2013-01-03 16:52:00,CSH,24.5,1,0.5,0,0,26
3ADB8A10694D8C75AE34069CC9B5124E,4666369053F15BBDD969C0D7AF52B5E6,VTS,2013-01-20 21:40:00,CSH,7.5,0.5,0.5,0,0,8.5
CBE2015D17B8641EADA0BFAD797C86FF,F02FB71C2CBE58D852E2C02AAA8F35EB,VTS,2013-01-08 19:46:00,CRD,11,1,0.5,1,0,13.5
4849473AEED53AB726DBA2C6B8E4788B,54FD9C74E1D725A45221A720783B09DC,CMT,2013-01-29 15:15:59,CSH,15,0,0.5,0,0,15.5
C29E2A71B25E3EEF9009786AD725E30C,5C7AE484BB367CA46FA9CB9196C2576B,CMT,2013-01-17 17:38:04,CRD,6.5,1,0.5,1.6,0,9.6
AD1848EF6C8D8D832D8E9C8A83D58E32,27F70017094556C8D3332AB4FC3C3894,CMT,2013-01-23 21:59:35,CSH,25.5,0.5,0.5,0,0,26.5
6D06BB3D80D2327019A6394A53ECBB66,C113B761BF145BEC377AF33B047C8D80,CMT,2013-01-14 07:36:23,CSH,8,0,0.5,0,0,8.5
5733CF01AE7E7E62642E9FBECD31B3B3,617B84DAF9A7F23CBD12232EF2FA2692,VTS,2013-01-23 00:26:00,CSH,13.5,0.5,0.5,0,0,14.5
477E45FF96170082283C8496F190E065,EFD2AE74B66D0B0846F8896F15321E2B,VTS,2013-01-19 14:26:00,CSH,14.5,0,0.5,0,0,15
C41C2501921B7FBF72C28356FBD2BF62,A1F4E8004F998BE9852078653E293A1B,VTS,2013-01-26 19:15:00,CRD,8.5,0,0.5,1.7,0,10.7
